category_original,category_djinni,experience_original,experience_label,salary_min,salary_max,country,scrape_date,source
sales manager,sales_manager,Senior,5+ років,,,PL,2026-05-20,adzuna
sales manager,sales_manager,Middle,2-3 роки,,,PL,2026-05-20,adzuna
sales manager,sales_manager,Senior,5+ років,,,PL,2026-05-20,adzuna
sales manager,sales_manager,Middle,2-3 роки,,,PL,2026-05-20,adzuna
sales manager,sales_manager,Senior,5+ років,,,PL,2026-05-20,adzuna
sales manager,sales_manager,Middle,2-3 роки,,,PL,2026-05-20,adzuna
sales manager,sales_manager,Senior,5+ років,,,PL,2026-05-20,adzuna
sales manager,sales_manager,Middle,2-3 роки,,,PL,2026-05-20,adzuna
sales manager,sales_manager,Senior,5+ років,,,PL,2026-05-20,adzuna
salesforce developer,salesforce,Middle,2-3 роки,3435.0,5610.0,PL,2026-05-20,adzuna
salesforce developer,salesforce,Senior,5+ років,3435.0,5610.0,PL,2026-05-20,adzuna
salesforce developer,salesforce,Middle,2-3 роки,3435.0,5610.0,PL,2026-05-20,adzuna
salesforce developer,salesforce,Senior,5+ років,3435.0,5610.0,PL,2026-05-20,adzuna
salesforce developer,salesforce,Middle,2-3 роки,3435.0,5610.0,PL,2026-05-20,adzuna
salesforce developer,salesforce,Senior,5+ років,3435.0,5610.0,PL,2026-05-20,adzuna
salesforce developer,salesforce,Middle,2-3 роки,3435.0,5610.0,PL,2026-05-20,adzuna
salesforce developer,salesforce,Senior,5+ років,3435.0,5610.0,PL,2026-05-20,adzuna
salesforce developer,salesforce,Middle,2-3 роки,3435.0,5610.0,PL,2026-05-20,adzuna
salesforce developer,salesforce,Senior,5+ років,3435.0,5610.0,PL,2026-05-20,adzuna
sap developer,sap,Middle,2-3 роки,5569.0,6311.0,PL,2026-05-20,adzuna
sap developer,sap,Senior,5+ років,5569.0,6311.0,PL,2026-05-20,adzuna
sap developer,sap,Middle,2-3 роки,5569.0,6311.0,PL,2026-05-20,adzuna
sap developer,sap,Senior,5+ років,5569.0,6311.0,PL,2026-05-20,adzuna
sap developer,sap,Middle,2-3 роки,5569.0,6311.0,PL,2026-05-20,adzuna
sap developer,sap,Senior,5+ років,5569.0,6311.0,PL,2026-05-20,adzuna
sap developer,sap,Middle,2-3 роки,5569.0,6311.0,PL,2026-05-20,adzuna
sap developer,sap,Senior,5+ років,5569.0,6311.0,PL,2026-05-20,adzuna
sap developer,sap,Middle,2-3 роки,5569.0,6311.0,PL,2026-05-20,adzuna
sap developer,sap,Senior,5+ років,5569.0,6311.0,PL,2026-05-20,adzuna
scala developer,scala,Middle,2-3 роки,,,PL,2026-05-20,adzuna
scala developer,scala,Senior,5+ років,6854.0,8140.0,PL,2026-05-20,adzuna
scala developer,scala,Middle,2-3 роки,,,PL,2026-05-20,adzuna
scala developer,scala,Senior,5+ років,6854.0,8140.0,PL,2026-05-20,adzuna
scala developer,scala,Middle,2-3 роки,,,PL,2026-05-20,adzuna
scala developer,scala,Senior,5+ років,6854.0,8140.0,PL,2026-05-20,adzuna
scala developer,scala,Middle,2-3 роки,,,PL,2026-05-20,adzuna
scala developer,scala,Senior,5+ років,6854.0,8140.0,PL,2026-05-20,adzuna
scala developer,scala,Middle,2-3 роки,,,PL,2026-05-20,adzuna
scala developer,scala,Senior,5+ років,6854.0,8140.0,PL,2026-05-20,adzuna
scrum master,scrum_master,Middle,2-3 роки,4080.0,5559.0,PL,2026-05-20,adzuna
scrum master,scrum_master,Senior,5+ років,4080.0,5559.0,PL,2026-05-20,adzuna
scrum master,scrum_master,Middle,2-3 роки,4080.0,5559.0,PL,2026-05-20,adzuna
scrum master,scrum_master,Senior,5+ років,4080.0,5559.0,PL,2026-05-20,adzuna
scrum master,scrum_master,Middle,2-3 роки,4080.0,5559.0,PL,2026-05-20,adzuna
scrum master,scrum_master,Senior,5+ років,4080.0,5559.0,PL,2026-05-20,adzuna
scrum master,scrum_master,Middle,2-3 роки,4080.0,5559.0,PL,2026-05-20,adzuna
scrum master,scrum_master,Senior,5+ років,4080.0,5559.0,PL,2026-05-20,adzuna
scrum master,scrum_master,Middle,2-3 роки,4080.0,5559.0,PL,2026-05-20,adzuna
scrum master,scrum_master,Senior,5+ років,4080.0,5559.0,PL,2026-05-20,adzuna
security engineer,security,Middle,2-3 роки,,,PL,2026-05-20,adzuna
security engineer,security,Senior,5+ років,5100.0,7140.0,PL,2026-05-20,adzuna
security engineer,security,Middle,2-3 роки,,,PL,2026-05-20,adzuna
security engineer,security,Senior,5+ років,5100.0,7140.0,PL,2026-05-20,adzuna
security engineer,security,Middle,2-3 роки,,,PL,2026-05-20,adzuna
security engineer,security,Senior,5+ років,5100.0,7140.0,PL,2026-05-20,adzuna
security engineer,security,Middle,2-3 роки,,,PL,2026-05-20,adzuna
security engineer,security,Senior,5+ років,5100.0,7140.0,PL,2026-05-20,adzuna
security engineer,security,Middle,2-3 роки,,,PL,2026-05-20,adzuna
security engineer,security,Senior,5+ років,5100.0,7140.0,PL,2026-05-20,adzuna
security analyst,security_analyst,Middle,2-3 роки,3876.0,5623.0,PL,2026-05-20,adzuna
security analyst,security_analyst,Senior,5+ років,3917.0,5623.0,PL,2026-05-20,adzuna
security analyst,security_analyst,Middle,2-3 роки,3876.0,5623.0,PL,2026-05-20,adzuna
security analyst,security_analyst,Senior,5+ років,3917.0,5623.0,PL,2026-05-20,adzuna
security analyst,security_analyst,Middle,2-3 роки,3876.0,5623.0,PL,2026-05-20,adzuna
security analyst,security_analyst,Senior,5+ років,3917.0,5623.0,PL,2026-05-20,adzuna
security analyst,security_analyst,Middle,2-3 роки,3876.0,5623.0,PL,2026-05-20,adzuna
security analyst,security_analyst,Senior,5+ років,3917.0,5623.0,PL,2026-05-20,adzuna
security analyst,security_analyst,Middle,2-3 роки,3876.0,5623.0,PL,2026-05-20,adzuna
security analyst,security_analyst,Senior,5+ років,3917.0,5623.0,PL,2026-05-20,adzuna
seo specialist,seo,Middle,2-3 роки,1714.0,2601.0,PL,2026-05-20,adzuna
seo specialist,seo,Senior,5+ років,1714.0,2805.0,PL,2026-05-20,adzuna
seo specialist,seo,Middle,2-3 роки,1714.0,2601.0,PL,2026-05-20,adzuna
seo specialist,seo,Senior,5+ років,1714.0,2805.0,PL,2026-05-20,adzuna
seo specialist,seo,Middle,2-3 роки,1714.0,2601.0,PL,2026-05-20,adzuna
seo specialist,seo,Senior,5+ років,1714.0,2805.0,PL,2026-05-20,adzuna
seo specialist,seo,Middle,2-3 роки,1714.0,2601.0,PL,2026-05-20,adzuna
seo specialist,seo,Senior,5+ років,1714.0,2805.0,PL,2026-05-20,adzuna
seo specialist,seo,Middle,2-3 роки,1714.0,2601.0,PL,2026-05-20,adzuna
seo specialist,seo,Senior,5+ років,1714.0,2805.0,PL,2026-05-20,adzuna
social media manager,social_media,Middle,2-3 роки,1785.0,2550.0,PL,2026-05-20,adzuna
social media manager,social_media,Senior,5+ років,1785.0,2550.0,PL,2026-05-20,adzuna
social media manager,social_media,Middle,2-3 роки,1785.0,2550.0,PL,2026-05-20,adzuna
social media manager,social_media,Senior,5+ років,1785.0,2550.0,PL,2026-05-20,adzuna
social media manager,social_media,Middle,2-3 роки,1785.0,2550.0,PL,2026-05-20,adzuna
social media manager,social_media,Senior,5+ років,1785.0,2550.0,PL,2026-05-20,adzuna
social media manager,social_media,Middle,2-3 роки,1785.0,2550.0,PL,2026-05-20,adzuna
social media manager,social_media,Senior,5+ років,1785.0,2550.0,PL,2026-05-20,adzuna
social media manager,social_media,Middle,2-3 роки,1785.0,2550.0,PL,2026-05-20,adzuna
social media manager,social_media,Senior,5+ років,1785.0,2550.0,PL,2026-05-20,adzuna
sql dba database administrator,sql_dba,Middle,2-3 роки,,,PL,2026-05-20,adzuna
sql dba database administrator,sql_dba,Senior,5+ років,,,PL,2026-05-20,adzuna
sql dba database administrator,sql_dba,Middle,2-3 роки,,,PL,2026-05-20,adzuna
sql dba database administrator,sql_dba,Senior,5+ років,,,PL,2026-05-20,adzuna
sql dba database administrator,sql_dba,Middle,2-3 роки,,,PL,2026-05-20,adzuna
sql dba database administrator,sql_dba,Senior,5+ років,,,PL,2026-05-20,adzuna
sql dba database administrator,sql_dba,Middle,2-3 роки,,,PL,2026-05-20,adzuna
sql dba database administrator,sql_dba,Senior,5+ років,,,PL,2026-05-20,adzuna
sql dba database administrator,sql_dba,Middle,2-3 роки,,,PL,2026-05-20,adzuna
sql dba database administrator,sql_dba,Senior,5+ років,,,PL,2026-05-20,adzuna
technical support engineer,support,Middle,2-3 роки,3427.0,4080.0,PL,2026-05-20,adzuna
technical support engineer,support,Senior,5+ років,3427.0,4080.0,PL,2026-05-20,adzuna
technical support engineer,support,Middle,2-3 роки,3427.0,4080.0,PL,2026-05-20,adzuna
technical support engineer,support,Senior,5+ років,3427.0,4080.0,PL,2026-05-20,adzuna
technical support engineer,support,Middle,2-3 роки,3427.0,4080.0,PL,2026-05-20,adzuna
technical support engineer,support,Senior,5+ років,3427.0,4080.0,PL,2026-05-20,adzuna
technical support engineer,support,Middle,2-3 роки,3427.0,4080.0,PL,2026-05-20,adzuna
technical support engineer,support,Senior,5+ років,3427.0,4080.0,PL,2026-05-20,adzuna
technical support engineer,support,Middle,2-3 роки,3427.0,4080.0,PL,2026-05-20,adzuna
technical support engineer,support,Senior,5+ років,3427.0,4080.0,PL,2026-05-20,adzuna
svelte developer,svelte,Middle,2-3 роки,3672.0,6936.0,PL,2026-05-20,adzuna
svelte developer,svelte,Senior,5+ років,3672.0,6936.0,PL,2026-05-20,adzuna
svelte developer,svelte,Middle,2-3 роки,3672.0,6936.0,PL,2026-05-20,adzuna
svelte developer,svelte,Senior,5+ років,3672.0,6936.0,PL,2026-05-20,adzuna
svelte developer,svelte,Middle,2-3 роки,3672.0,6936.0,PL,2026-05-20,adzuna
svelte developer,svelte,Senior,5+ років,3672.0,6936.0,PL,2026-05-20,adzuna
svelte developer,svelte,Middle,2-3 роки,3672.0,6936.0,PL,2026-05-20,adzuna
svelte developer,svelte,Senior,5+ років,3672.0,6936.0,PL,2026-05-20,adzuna
svelte developer,svelte,Middle,2-3 роки,3672.0,6936.0,PL,2026-05-20,adzuna
svelte developer,svelte,Senior,5+ років,3672.0,6936.0,PL,2026-05-20,adzuna
symfony developer,symfony,Middle,2-3 роки,3060.0,4080.0,PL,2026-05-20,adzuna
symfony developer,symfony,Senior,5+ років,3371.0,4080.0,PL,2026-05-20,adzuna
symfony developer,symfony,Middle,2-3 роки,3060.0,4080.0,PL,2026-05-20,adzuna
symfony developer,symfony,Senior,5+ років,3371.0,4080.0,PL,2026-05-20,adzuna
symfony developer,symfony,Middle,2-3 роки,3060.0,4080.0,PL,2026-05-20,adzuna
symfony developer,symfony,Senior,5+ років,3371.0,4080.0,PL,2026-05-20,adzuna
symfony developer,symfony,Middle,2-3 роки,3060.0,4080.0,PL,2026-05-20,adzuna
symfony developer,symfony,Senior,5+ років,3371.0,4080.0,PL,2026-05-20,adzuna
symfony developer,symfony,Middle,2-3 роки,3060.0,4080.0,PL,2026-05-20,adzuna
symfony developer,symfony,Senior,5+ років,3371.0,4080.0,PL,2026-05-20,adzuna
system administrator linux,sysadmin,Middle,2-3 роки,2678.0,3825.0,PL,2026-05-20,adzuna
system administrator linux,sysadmin,Senior,5+ років,3124.0,4208.0,PL,2026-05-20,adzuna
system administrator linux,sysadmin,Middle,2-3 роки,2678.0,3825.0,PL,2026-05-20,adzuna
system administrator linux,sysadmin,Senior,5+ років,3124.0,4208.0,PL,2026-05-20,adzuna
system administrator linux,sysadmin,Middle,2-3 роки,2678.0,3825.0,PL,2026-05-20,adzuna
system administrator linux,sysadmin,Senior,5+ років,3124.0,4208.0,PL,2026-05-20,adzuna
system administrator linux,sysadmin,Middle,2-3 роки,2678.0,3825.0,PL,2026-05-20,adzuna
system administrator linux,sysadmin,Senior,5+ років,3124.0,4208.0,PL,2026-05-20,adzuna
system administrator linux,sysadmin,Middle,2-3 роки,2678.0,3825.0,PL,2026-05-20,adzuna
system administrator linux,sysadmin,Senior,5+ років,3124.0,4208.0,PL,2026-05-20,adzuna
ux designer,ui_ux,Middle,2-3 роки,4284.0,5100.0,PL,2026-05-20,adzuna
ux designer,ui_ux,Senior,5+ років,4080.0,5141.0,PL,2026-05-20,adzuna
ux designer,ui_ux,Middle,2-3 роки,4284.0,5100.0,PL,2026-05-20,adzuna
ux designer,ui_ux,Senior,5+ років,4080.0,5141.0,PL,2026-05-20,adzuna
ux designer,ui_ux,Middle,2-3 роки,4284.0,5100.0,PL,2026-05-20,adzuna
ux designer,ui_ux,Senior,5+ років,4080.0,5141.0,PL,2026-05-20,adzuna
ux designer,ui_ux,Middle,2-3 роки,4284.0,5100.0,PL,2026-05-20,adzuna
ux designer,ui_ux,Senior,5+ років,4080.0,5141.0,PL,2026-05-20,adzuna
ux designer,ui_ux,Middle,2-3 роки,4284.0,5100.0,PL,2026-05-20,adzuna
ux designer,ui_ux,Senior,5+ років,4080.0,5141.0,PL,2026-05-20,adzuna
unity developer,unity,Middle,2-3 роки,,,PL,2026-05-20,adzuna
unity developer,unity,Senior,5+ років,,,PL,2026-05-20,adzuna
unity developer,unity,Middle,2-3 роки,,,PL,2026-05-20,adzuna
unity developer,unity,Senior,5+ років,,,PL,2026-05-20,adzuna
unity developer,unity,Middle,2-3 роки,,,PL,2026-05-20,adzuna
unity developer,unity,Senior,5+ років,,,PL,2026-05-20,adzuna
unity developer,unity,Middle,2-3 роки,,,PL,2026-05-20,adzuna
unity developer,unity,Senior,5+ років,,,PL,2026-05-20,adzuna
unity developer,unity,Middle,2-3 роки,,,PL,2026-05-20,adzuna
unity developer,unity,Senior,5+ років,,,PL,2026-05-20,adzuna
unreal engine developer,unreal,Middle,2-3 роки,,,PL,2026-05-20,adzuna
unreal engine developer,unreal,Senior,5+ років,,,PL,2026-05-20,adzuna
unreal engine developer,unreal,Middle,2-3 роки,,,PL,2026-05-20,adzuna
unreal engine developer,unreal,Senior,5+ років,,,PL,2026-05-20,adzuna
unreal engine developer,unreal,Middle,2-3 роки,,,PL,2026-05-20,adzuna
unreal engine developer,unreal,Senior,5+ років,,,PL,2026-05-20,adzuna
unreal engine developer,unreal,Middle,2-3 роки,,,PL,2026-05-20,adzuna
unreal engine developer,unreal,Senior,5+ років,,,PL,2026-05-20,adzuna
unreal engine developer,unreal,Middle,2-3 роки,,,PL,2026-05-20,adzuna
unreal engine developer,unreal,Senior,5+ років,,,PL,2026-05-20,adzuna
ux researcher,ux_research,Middle,2-3 роки,3427.0,4712.0,PL,2026-05-20,adzuna
ux researcher,ux_research,Senior,5+ років,3853.0,4715.0,PL,2026-05-20,adzuna
ux researcher,ux_research,Middle,2-3 роки,3427.0,4712.0,PL,2026-05-20,adzuna
ux researcher,ux_research,Senior,5+ років,3853.0,4715.0,PL,2026-05-20,adzuna
ux researcher,ux_research,Middle,2-3 роки,3427.0,4712.0,PL,2026-05-20,adzuna
ux researcher,ux_research,Senior,5+ років,3853.0,4715.0,PL,2026-05-20,adzuna
ux researcher,ux_research,Middle,2-3 роки,3427.0,4712.0,PL,2026-05-20,adzuna
ux researcher,ux_research,Senior,5+ років,3853.0,4715.0,PL,2026-05-20,adzuna
ux researcher,ux_research,Middle,2-3 роки,3427.0,4712.0,PL,2026-05-20,adzuna
ux researcher,ux_research,Senior,5+ років,3853.0,4715.0,PL,2026-05-20,adzuna
vue.js developer,vue,Middle,2-3 роки,,,PL,2026-05-20,adzuna
vue.js developer,vue,Senior,5+ років,6426.0,7497.0,PL,2026-05-20,adzuna
vue.js developer,vue,Middle,2-3 роки,,,PL,2026-05-20,adzuna
vue.js developer,vue,Senior,5+ років,6426.0,7497.0,PL,2026-05-20,adzuna
vue.js developer,vue,Middle,2-3 роки,,,PL,2026-05-20,adzuna
vue.js developer,vue,Senior,5+ років,6426.0,7497.0,PL,2026-05-20,adzuna
vue.js developer,vue,Middle,2-3 роки,,,PL,2026-05-20,adzuna
vue.js developer,vue,Senior,5+ років,6426.0,7497.0,PL,2026-05-20,adzuna
vue.js developer,vue,Middle,2-3 роки,,,PL,2026-05-20,adzuna
vue.js developer,vue,Senior,5+ років,6426.0,7497.0,PL,2026-05-20,adzuna
winforms developer,winforms,Middle,2-3 роки,,,PL,2026-05-20,adzuna
winforms developer,winforms,Senior,5+ років,,,PL,2026-05-20,adzuna
winforms developer,winforms,Middle,2-3 роки,,,PL,2026-05-20,adzuna
winforms developer,winforms,Senior,5+ років,,,PL,2026-05-20,adzuna
winforms developer,winforms,Middle,2-3 роки,,,PL,2026-05-20,adzuna
winforms developer,winforms,Senior,5+ років,,,PL,2026-05-20,adzuna
winforms developer,winforms,Middle,2-3 роки,,,PL,2026-05-20,adzuna
winforms developer,winforms,Senior,5+ років,,,PL,2026-05-20,adzuna
winforms developer,winforms,Middle,2-3 роки,,,PL,2026-05-20,adzuna
winforms developer,winforms,Senior,5+ років,,,PL,2026-05-20,adzuna
wordpress developer,wordpress,Middle,2-3 роки,1435.0,2407.0,PL,2026-05-20,adzuna
wordpress developer,wordpress,Senior,5+ років,2295.0,3570.0,PL,2026-05-20,adzuna
wordpress developer,wordpress,Middle,2-3 роки,1435.0,2407.0,PL,2026-05-20,adzuna
wordpress developer,wordpress,Senior,5+ років,2295.0,3570.0,PL,2026-05-20,adzuna
wordpress developer,wordpress,Middle,2-3 роки,1435.0,2407.0,PL,2026-05-20,adzuna
wordpress developer,wordpress,Senior,5+ років,2295.0,3570.0,PL,2026-05-20,adzuna
wordpress developer,wordpress,Middle,2-3 роки,1435.0,2407.0,PL,2026-05-20,adzuna
wordpress developer,wordpress,Senior,5+ років,2295.0,3570.0,PL,2026-05-20,adzuna
wordpress developer,wordpress,Middle,2-3 роки,1435.0,2407.0,PL,2026-05-20,adzuna
wordpress developer,wordpress,Senior,5+ років,2295.0,3570.0,PL,2026-05-20,adzuna
wpf developer,wpf,Middle,2-3 роки,,,PL,2026-05-20,adzuna
wpf developer,wpf,Senior,5+ років,3825.0,4972.0,PL,2026-05-20,adzuna
wpf developer,wpf,Middle,2-3 роки,,,PL,2026-05-20,adzuna
wpf developer,wpf,Senior,5+ років,3825.0,4972.0,PL,2026-05-20,adzuna
wpf developer,wpf,Middle,2-3 роки,,,PL,2026-05-20,adzuna
wpf developer,wpf,Senior,5+ років,3825.0,4972.0,PL,2026-05-20,adzuna
wpf developer,wpf,Middle,2-3 роки,,,PL,2026-05-20,adzuna
wpf developer,wpf,Senior,5+ років,3825.0,4972.0,PL,2026-05-20,adzuna
wpf developer,wpf,Middle,2-3 роки,,,PL,2026-05-20,adzuna
wpf developer,wpf,Senior,5+ років,3825.0,4972.0,PL,2026-05-20,adzuna
xamarin developer,xamarin,Middle,2-3 роки,,,PL,2026-05-20,adzuna
xamarin developer,xamarin,Senior,5+ років,,,PL,2026-05-20,adzuna
xamarin developer,xamarin,Middle,2-3 роки,,,PL,2026-05-20,adzuna
xamarin developer,xamarin,Senior,5+ років,,,PL,2026-05-20,adzuna
xamarin developer,xamarin,Middle,2-3 роки,,,PL,2026-05-20,adzuna
xamarin developer,xamarin,Senior,5+ років,,,PL,2026-05-20,adzuna
xamarin developer,xamarin,Middle,2-3 роки,,,PL,2026-05-20,adzuna
xamarin developer,xamarin,Senior,5+ років,,,PL,2026-05-20,adzuna
xamarin developer,xamarin,Middle,2-3 роки,,,PL,2026-05-20,adzuna
xamarin developer,xamarin,Senior,5+ років,,,PL,2026-05-20,adzuna
yii developer,yii,Middle,2-3 роки,,,PL,2026-05-20,adzuna
yii developer,yii,Senior,5+ років,,,PL,2026-05-20,adzuna
yii developer,yii,Middle,2-3 роки,,,PL,2026-05-20,adzuna
yii developer,yii,Senior,5+ років,,,PL,2026-05-20,adzuna
yii developer,yii,Middle,2-3 роки,,,PL,2026-05-20,adzuna
yii developer,yii,Senior,5+ років,,,PL,2026-05-20,adzuna
yii developer,yii,Middle,2-3 роки,,,PL,2026-05-20,adzuna
yii developer,yii,Senior,5+ років,,,PL,2026-05-20,adzuna
yii developer,yii,Middle,2-3 роки,,,PL,2026-05-20,adzuna
yii developer,yii,Senior,5+ років,,,PL,2026-05-20,adzuna
2d animator,2d_animation,Middle,2-3 роки,,,UK,2026-05-20,adzuna
2d animator,2d_animation,Senior,5+ років,4137.0,4137.0,UK,2026-05-20,adzuna
2d animator,2d_animation,Middle,2-3 роки,,,UK,2026-05-20,adzuna
2d animator,2d_animation,Senior,5+ років,4137.0,4137.0,UK,2026-05-20,adzuna
2d animator,2d_animation,Middle,2-3 роки,,,UK,2026-05-20,adzuna
2d animator,2d_animation,Senior,5+ років,4137.0,4137.0,UK,2026-05-20,adzuna
2d animator,2d_animation,Middle,2-3 роки,,,UK,2026-05-20,adzuna
2d animator,2d_animation,Senior,5+ років,4137.0,4137.0,UK,2026-05-20,adzuna
2d animator,2d_animation,Middle,2-3 роки,,,UK,2026-05-20,adzuna
2d animator,2d_animation,Senior,5+ років,4137.0,4137.0,UK,2026-05-20,adzuna
